event_id,timestamp,type,container_id,size,weight_class,vessel_id,port_of_discharge,departure_time
14989,2025-01-16 11:24:26,LOAD,EVT0001381,20,HEAVY,VSL001,PORT_04,2025-01-05 16:25:49
14990,2025-01-16 11:25:20,TRUCK_RECV,TRK0000681,20,MEDIUM,VSL004,PORT_02,2025-01-19 22:26:36
14991,2025-01-16 11:25:39,LOAD,EVT0005405,20,HEAVY,VSL001,PORT_04,2025-01-16 13:20:20
14992,2025-01-16 11:27:02,LOAD,TRK0000301,20,HEAVY,VSL001,PORT_04,2025-01-28 15:03:36
14993,2025-01-16 11:27:14,TRUCK_DLVR,EVT0005527,20,HEAVY,VSL016,PORT_08,2025-01-19 12:11:28
14994,2025-01-16 11:27:53,TRUCK_DLVR,TRK0000845,20,HEAVY,VSL003,PORT_01,2025-01-21 12:01:12
14995,2025-01-16 11:28:16,LOAD,CONT0001025,20,HEAVY,VSL001,PORT_04,2025-01-16 13:20:20
14996,2025-01-16 11:28:47,TRUCK_DLVR,EVT0005727,20,HEAVY,VSL006,PORT_04,2025-01-17 04:45:45
14997,2025-01-16 11:29:38,LOAD,EVT0001142,20,HEAVY,VSL001,PORT_04,2025-01-05 16:25:49
14998,2025-01-16 11:31:04,LOAD,CONT0002788,20,HEAVY,VSL001,PORT_04,2025-01-16 13:20:20
14999,2025-01-16 11:32:31,LOAD,TRK0000511,20,HEAVY,VSL001,PORT_04,2025-01-05 16:25:49
15000,2025-01-16 11:33:30,LOAD,TRK0001461,20,HEAVY,VSL001,PORT_04,2025-01-16 13:20:20
15001,2025-01-16 11:34:47,LOAD,CONT0001099,20,HEAVY,VSL001,PORT_04,2025-01-16 13:20:20
15002,2025-01-16 11:36:08,LOAD,EVT0001265,20,HEAVY,VSL001,PORT_04,2025-01-05 16:25:49
15003,2025-01-16 11:37:33,LOAD,EVT0001706,20,HEAVY,VSL001,PORT_04,2025-01-16 13:20:20
15004,2025-01-16 11:38:18,LOAD,EVT0006009,20,HEAVY,VSL006,PORT_04,2025-01-17 04:45:45
15005,2025-01-16 11:38:47,LOAD,CONT0001947,20,HEAVY,VSL001,PORT_04,2025-01-16 13:20:20
15006,2025-01-16 11:39:40,LOAD,CONT0003890,20,HEAVY,VSL006,PORT_04,2025-01-17 04:45:45
15007,2025-01-16 11:40:02,LOAD,CONT0001620,20,HEAVY,VSL001,PORT_04,2025-01-05 16:25:49
15008,2025-01-16 11:40:11,TRUCK_RECV,TRK0001174,20,MEDIUM,VSL004,PORT_01,2025-01-19 22:26:36
15009,2025-01-16 11:40:44,LOAD,EVT0002482,20,HEAVY,VSL006,PORT_04,2025-01-06 15:34:45
15010,2025-01-16 11:41:36,LOAD,EVT0001302,20,HEAVY,VSL001,PORT_04,2025-01-05 16:25:49
15011,2025-01-16 11:42:12,TRUCK_RECV,TRK0001432,20,MEDIUM,VSL016,PORT_08,2025-01-19 12:11:28
15012,2025-01-16 11:42:20,LOAD,EVT0005748,20,HEAVY,VSL006,PORT_04,2025-01-17 04:45:45
15013,2025-01-16 11:42:46,LOAD,TRK0001181,20,HEAVY,VSL001,PORT_04,2025-01-16 13:20:20
15014,2025-01-16 11:43:22,LOAD,EVT0005806,20,HEAVY,VSL006,PORT_04,2025-01-17 04:45:45
15015,2025-01-16 11:44:14,LOAD,EVT0001146,20,HEAVY,VSL001,PORT_04,2025-01-05 16:25:49
15016,2025-01-16 11:44:45,LOAD,TRK0002131,20,HEAVY,VSL006,PORT_04,2025-01-17 04:45:45
15017,2025-01-16 11:45:27,LOAD,CONT0002533,20,HEAVY,VSL001,PORT_04,2025-01-16 13:20:20
15018,2025-01-16 11:45:59,LOAD,EVT0005714,20,HEAVY,VSL006,PORT_04,2025-01-17 04:45:45
15019,2025-01-16 11:46:46,LOAD,EVT0005138,20,HEAVY,VSL001,PORT_04,2025-01-16 13:20:20
15020,2025-01-16 11:47:26,LOAD,TRK0002010,20,HEAVY,VSL006,PORT_04,2025-01-06 15:34:45
15021,2025-01-16 11:47:58,LOAD,TRK0000517,20,HEAVY,VSL001,PORT_04,2025-01-16 13:20:20
15022,2025-01-16 11:48:38,LOAD,EVT0000692,20,HEAVY,VSL006,PORT_04,2025-01-06 15:34:45
15023,2025-01-16 11:49:08,LOAD,TRK0000563,20,HEAVY,VSL001,PORT_04,2025-01-05 16:25:49
15024,2025-01-16 11:49:41,LOAD,TRK0000008,20,HEAVY,VSL006,PORT_04,2025-01-17 04:45:45
15025,2025-01-16 11:50:26,LOAD,EVT0001091,20,MEDIUM,VSL001,PORT_04,2025-01-05 16:25:49
15026,2025-01-16 11:51:00,TRUCK_DLVR,CONT0004028,20,HEAVY,VSL005,PORT_02,2025-01-17 23:49:33
15027,2025-01-16 11:51:16,LOAD,CONT0004799,20,HEAVY,VSL006,PORT_04,2025-01-17 04:45:45
15028,2025-01-16 11:51:51,LOAD,EVT0005465,20,MEDIUM,VSL001,PORT_04,2025-01-16 13:20:20
15029,2025-01-16 11:52:17,LOAD,EVT0006045,20,HEAVY,VSL006,PORT_04,2025-01-17 04:45:45
15030,2025-01-16 11:52:55,TRUCK_DLVR,EVT0002317,20,MEDIUM,VSL005,PORT_06,2025-01-17 23:49:33
15031,2025-01-16 11:53:01,LOAD,EVT0001311,20,MEDIUM,VSL001,PORT_04,2025-01-05 16:25:49
15032,2025-01-16 11:53:34,LOAD,TRK0001521,20,HEAVY,VSL006,PORT_04,2025-01-06 15:34:45
15033,2025-01-16 11:53:47,TRUCK_DLVR,CONT0002700,20,HEAVY,VSL012,PORT_02,2025-01-22 22:09:54
15034,2025-01-16 11:54:34,LOAD,EVT0001141,20,MEDIUM,VSL001,PORT_04,2025-01-05 16:25:49
15035,2025-01-16 11:54:55,LOAD,CONT0001118,20,HEAVY,VSL006,PORT_04,2025-01-17 04:45:45
15036,2025-01-16 11:55:20,TRUCK_DLVR,CONT0002054,20,MEDIUM,VSL019,PORT_04,2025-02-03 04:13:39
15037,2025-01-16 11:55:54,LOAD,EVT0001125,20,MEDIUM,VSL001,PORT_04,2025-01-05 16:25:49
15038,2025-01-16 11:56:02,LOAD,CONT0000838,20,HEAVY,VSL006,PORT_04,2025-01-17 04:45:45
15039,2025-01-16 11:57:05,TRUCK_DLVR,CONT0001849,20,HEAVY,VSL013,PORT_07,2025-01-08 04:41:04
15040,2025-01-16 11:57:08,LOAD,CONT0003989,20,MEDIUM,VSL001,PORT_04,2025-01-05 16:25:49
15041,2025-01-16 11:57:20,LOAD,EVT0002673,20,HEAVY,VSL006,PORT_04,2025-01-06 15:34:45
15042,2025-01-16 11:58:19,LOAD,CONT0000651,20,MEDIUM,VSL001,PORT_04,2025-01-16 13:20:20
15043,2025-01-16 11:58:39,LOAD,CONT0004392,20,HEAVY,VSL006,PORT_04,2025-01-06 15:34:45
15044,2025-01-16 11:59:40,LOAD,EVT0001398,20,MEDIUM,VSL001,PORT_04,2025-01-05 16:25:49
15045,2025-01-16 12:00:13,LOAD,EVT0005666,20,HEAVY,VSL006,PORT_04,2025-01-17 04:45:45
15046,2025-01-16 12:00:57,LOAD,TRK0001513,20,MEDIUM,VSL001,PORT_04,2025-01-16 13:20:20
15047,2025-01-16 12:01:11,LOAD,EVT0005732,20,HEAVY,VSL006,PORT_04,2025-01-17 04:45:45
15048,2025-01-16 12:02:12,LOAD,EVT0001333,20,MEDIUM,VSL001,PORT_04,2025-01-05 16:25:49
15049,2025-01-16 12:02:24,LOAD,EVT0005964,20,HEAVY,VSL006,PORT_04,2025-01-17 04:45:45
15050,2025-01-16 12:03:24,TRUCK_DLVR,EVT0001719,20,HEAVY,VSL002,PORT_07,2025-01-05 15:50:02
15051,2025-01-16 12:03:31,LOAD,EVT0005617,20,MEDIUM,VSL001,PORT_04,2025-01-16 13:20:20
15052,2025-01-16 12:03:47,LOAD,EVT0000733,20,HEAVY,VSL006,PORT_04,2025-01-06 15:34:45
15053,2025-01-16 12:05:00,LOAD,CONT0001246,20,MEDIUM,VSL001,PORT_04,2025-01-05 16:25:49
15054,2025-01-16 12:05:04,LOAD,EVT0002800,20,HEAVY,VSL006,PORT_04,2025-01-06 15:34:45
15055,2025-01-16 12:06:08,LOAD,CONT0002366,20,MEDIUM,VSL001,PORT_04,2025-01-16 13:20:20
15056,2025-01-16 12:06:18,LOAD,TRK0001938,20,HEAVY,VSL006,PORT_04,2025-01-17 04:45:45
15057,2025-01-16 12:06:32,TRUCK_DLVR,EVT0000673,20,MEDIUM,VSL005,PORT_01,2025-01-03 10:54:26
15058,2025-01-16 12:07:22,LOAD,EVT0005591,20,MEDIUM,VSL001,PORT_04,2025-01-16 13:20:20
15059,2025-01-16 12:07:42,LOAD,TRK0000382,20,HEAVY,VSL006,PORT_04,2025-01-17 04:45:45
15060,2025-01-16 12:08:45,LOAD,EVT0005596,20,MEDIUM,VSL001,PORT_04,2025-01-16 13:20:20
15061,2025-01-16 12:08:50,LOAD,EVT0002857,20,HEAVY,VSL006,PORT_04,2025-01-06 15:34:45
15062,2025-01-16 12:10:12,LOAD,TRK0000010,20,MEDIUM,VSL001,PORT_04,2025-01-16 13:20:20
15063,2025-01-16 12:10:21,LOAD,EVT0006001,20,HEAVY,VSL006,PORT_04,2025-01-17 04:45:45
15064,2025-01-16 12:11:20,LOAD,EVT0005521,20,MEDIUM,VSL001,PORT_04,2025-01-16 13:20:20
15065,2025-01-16 12:11:22,LOAD,EVT0002470,20,HEAVY,VSL006,PORT_04,2025-01-06 15:34:45
15066,2025-01-16 12:12:38,LOAD,CONT0002892,20,HEAVY,VSL006,PORT_04,2025-01-17 04:45:45
15067,2025-01-16 12:12:56,LOAD,EVT0001216,20,MEDIUM,VSL001,PORT_04,2025-01-05 16:25:49
15068,2025-01-16 12:14:02,LOAD,TRK0001438,20,MEDIUM,VSL001,PORT_04,2025-01-05 16:25:49
15069,2025-01-16 12:14:04,LOAD,EVT0005775,20,HEAVY,VSL006,PORT_04,2025-01-17 04:45:45
15070,2025-01-16 12:14:30,TRUCK_DLVR,EVT0005998,20,LIGHT,VSL006,PORT_10,2025-01-17 04:45:45
15071,2025-01-16 12:15:14,LOAD,CONT0002029,20,MEDIUM,VSL001,PORT_04,2025-01-05 16:25:49
15072,2025-01-16 12:15:30,LOAD,CONT0001746,20,HEAVY,VSL006,PORT_04,2025-01-06 15:34:45
15073,2025-01-16 12:16:42,LOAD,TRK0000998,20,HEAVY,VSL006,PORT_04,2025-01-17 04:45:45
15074,2025-01-16 12:16:49,LOAD,CONT0004128,20,MEDIUM,VSL001,PORT_04,2025-01-16 13:20:20
15075,2025-01-16 12:17:50,LOAD,EVT0001258,20,MEDIUM,VSL001,PORT_04,2025-01-05 16:25:49
15076,2025-01-16 12:18:02,LOAD,EVT0001457,20,HEAVY,VSL006,PORT_04,2025-01-06 15:34:45
15077,2025-01-16 12:18:28,TRUCK_DLVR,EVT0005030,20,MEDIUM,VSL003,PORT_08,2025-01-11 21:42:53
15078,2025-01-16 12:19:00,LOAD,EVT0005863,20,HEAVY,VSL006,PORT_04,2025-01-17 04:45:45
15079,2025-01-16 12:19:05,LOAD,TRK0002009,20,MEDIUM,VSL001,PORT_04,2025-01-16 13:20:20
15080,2025-01-16 12:19:59,TRUCK_RECV,TRK0002317,20,LIGHT,VSL005,PORT_01,2025-01-17 23:49:33
15081,2025-01-16 12:20:23,TRUCK_RECV,TRK0001434,20,HEAVY,VSL002,PORT_13,2025-01-20 10:56:09
15082,2025-01-16 12:20:24,LOAD,EVT0001190,20,MEDIUM,VSL001,PORT_04,2025-01-05 16:25:49
15083,2025-01-16 12:20:27,LOAD,TRK0001153,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
15084,2025-01-16 12:21:40,LOAD,EVT0005811,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
15085,2025-01-16 12:21:57,LOAD,EVT0001323,20,MEDIUM,VSL001,PORT_04,2025-01-05 16:25:49
15086,2025-01-16 12:22:46,TRUCK_DLVR,TRK0001768,20,LIGHT,VSL005,PORT_06,2025-01-17 23:49:33
15087,2025-01-16 12:23:00,LOAD,CONT0003900,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
15088,2025-01-16 12:23:18,LOAD,EVT0001371,20,MEDIUM,VSL001,PORT_04,2025-01-05 16:25:49
15089,2025-01-16 12:24:24,LOAD,EVT0005406,20,MEDIUM,VSL001,PORT_04,2025-01-16 13:20:20
15090,2025-01-16 12:24:26,LOAD,TRK0002334,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15091,2025-01-16 12:25:40,LOAD,EVT0001087,20,MEDIUM,VSL001,PORT_04,2025-01-05 16:25:49
15092,2025-01-16 12:25:44,LOAD,EVT0005989,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
15093,2025-01-16 12:27:01,LOAD,EVT0000421,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15094,2025-01-16 12:27:08,LOAD,CONT0000143,20,MEDIUM,VSL001,PORT_04,2025-01-05 16:25:49
15095,2025-01-16 12:28:06,LOAD,EVT0000434,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15096,2025-01-16 12:28:19,LOAD,EVT0005565,20,MEDIUM,VSL001,PORT_04,2025-01-16 13:20:20
15097,2025-01-16 12:29:16,LOAD,TRK0002003,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
15098,2025-01-16 12:29:36,LOAD,EVT0000722,20,MEDIUM,VSL001,PORT_04,2025-01-16 13:20:20
15099,2025-01-16 12:30:33,LOAD,TRK0000397,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15100,2025-01-16 12:31:00,LOAD,CONT0000907,20,MEDIUM,VSL001,PORT_04,2025-01-16 13:20:20
15101,2025-01-16 12:31:59,LOAD,EVT0006020,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
15102,2025-01-16 12:32:19,LOAD,EVT0005592,20,MEDIUM,VSL001,PORT_04,2025-01-16 13:20:20
15103,2025-01-16 12:33:11,LOAD,TRK0001042,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
15104,2025-01-16 12:33:43,LOAD,EVT0005590,20,MEDIUM,VSL001,PORT_04,2025-01-16 13:20:20
15105,2025-01-16 12:34:28,LOAD,EVT0002844,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15106,2025-01-16 12:35:04,LOAD,EVT0001459,20,MEDIUM,VSL001,PORT_04,2025-01-05 16:25:49
15107,2025-01-16 12:35:54,LOAD,TRK0002246,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15108,2025-01-16 12:36:06,LOAD,TRK0000035,20,MEDIUM,VSL001,PORT_04,2025-01-05 16:25:49
15109,2025-01-16 12:37:04,LOAD,EVT0005756,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
15110,2025-01-16 12:37:31,LOAD,EVT0001474,20,MEDIUM,VSL001,PORT_04,2025-01-05 16:25:49
15111,2025-01-16 12:38:16,LOAD,EVT0002437,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15112,2025-01-16 12:38:39,LOAD,EVT0001300,20,MEDIUM,VSL001,PORT_04,2025-01-05 16:25:49
15113,2025-01-16 12:39:27,LOAD,EVT0002789,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15114,2025-01-16 12:40:06,LOAD,EVT0005519,20,MEDIUM,VSL001,PORT_04,2025-01-16 13:20:20
15115,2025-01-16 12:40:23,TRUCK_DLVR,CONT0003433,20,MEDIUM,VSL007,PORT_02,2025-01-06 23:03:27
15116,2025-01-16 12:40:44,LOAD,EVT0002537,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15117,2025-01-16 12:41:31,LOAD,EVT0005568,20,MEDIUM,VSL001,PORT_04,2025-01-16 13:20:20
15118,2025-01-16 12:42:20,LOAD,EVT0005948,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
15119,2025-01-16 12:42:49,LOAD,CONT0004161,20,MEDIUM,VSL001,PORT_04,2025-01-16 13:20:20
15120,2025-01-16 12:43:06,TRUCK_DLVR,EVT0005997,20,LIGHT,VSL006,PORT_08,2025-01-17 04:45:45
15121,2025-01-16 12:43:33,LOAD,EVT0001924,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15122,2025-01-16 12:43:51,LOAD,EVT0001403,20,MEDIUM,VSL001,PORT_04,2025-01-05 16:25:49
15123,2025-01-16 12:44:42,LOAD,EVT0002781,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15124,2025-01-16 12:45:09,TRUCK_DLVR,EVT0005001,20,LIGHT,VSL003,PORT_08,2025-01-11 21:42:53
15125,2025-01-16 12:45:11,TRUCK_RECV,TRK0000357,20,HEAVY,VSL003,PORT_11,2025-01-21 12:01:12
15126,2025-01-16 12:45:29,LOAD,CONT0000044,20,MEDIUM,VSL001,PORT_04,2025-01-05 16:25:49
15127,2025-01-16 12:45:47,TRUCK_RECV,TRK0001951,20,MEDIUM,VSL016,PORT_03,2025-01-19 12:11:28
15128,2025-01-16 12:46:05,LOAD,CONT0002924,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
15129,2025-01-16 12:46:42,TRUCK_RECV,TRK0000236,20,HEAVY,VSL016,PORT_02,2025-01-19 12:11:28
15130,2025-01-16 12:46:49,LOAD,EVT0004519,20,LIGHT,VSL001,PORT_04,2025-01-16 13:20:20
15131,2025-01-16 12:47:11,LOAD,EVT0005664,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
15132,2025-01-16 12:48:01,LOAD,EVT0005603,20,LIGHT,VSL001,PORT_04,2025-01-16 13:20:20
15133,2025-01-16 12:48:33,TRUCK_RECV,TRK0001588,20,MEDIUM,VSL004,PORT_09,2025-01-19 22:26:36
15134,2025-01-16 12:48:42,LOAD,EVT0002546,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15135,2025-01-16 12:49:11,LOAD,CONT0000638,20,LIGHT,VSL001,PORT_04,2025-01-05 16:25:49
15136,2025-01-16 12:49:50,LOAD,EVT0006042,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
15137,2025-01-16 12:50:31,LOAD,EVT0005440,20,LIGHT,VSL001,PORT_04,2025-01-16 13:20:20
15138,2025-01-16 12:51:09,LOAD,EVT0002453,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15139,2025-01-16 12:51:33,TRUCK_RECV,TRK0000103,20,LIGHT,VSL005,PORT_02,2025-01-17 23:49:33
15140,2025-01-16 12:51:48,LOAD,CONT0003112,20,LIGHT,VSL001,PORT_04,2025-01-05 16:25:49
15141,2025-01-16 12:52:29,LOAD,CONT0000479,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15142,2025-01-16 12:53:18,LOAD,EVT0005642,20,LIGHT,VSL001,PORT_04,2025-01-16 13:20:20
15143,2025-01-16 12:53:25,TRUCK_RECV,TRK0002286,20,HEAVY,VSL004,PORT_02,2025-01-19 22:26:36
15144,2025-01-16 12:53:41,LOAD,CONT0004499,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
15145,2025-01-16 12:54:23,LOAD,EVT0001359,20,LIGHT,VSL001,PORT_04,2025-01-05 16:25:49
15146,2025-01-16 12:54:48,LOAD,EVT0005722,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
15147,2025-01-16 12:55:09,TRUCK_DLVR,CONT0001537,20,LIGHT,VSL006,PORT_11,2025-01-06 15:34:45
15148,2025-01-16 12:55:16,TRUCK_RECV,TRK0000299,20,LIGHT,VSL007,PORT_04,2025-01-25 00:31:55
15149,2025-01-16 12:55:49,LOAD,CONT0002599,20,LIGHT,VSL001,PORT_04,2025-01-05 16:25:49
15150,2025-01-16 12:56:13,LOAD,EVT0000861,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
15151,2025-01-16 12:56:53,LOAD,CONT0004433,20,LIGHT,VSL001,PORT_04,2025-01-05 16:25:49
15152,2025-01-16 12:57:27,LOAD,EVT0002749,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15153,2025-01-16 12:58:25,LOAD,EVT0005593,20,LIGHT,VSL001,PORT_04,2025-01-16 13:20:20
15154,2025-01-16 12:58:36,LOAD,TRK0001242,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
15155,2025-01-16 12:58:57,TRUCK_RECV,TRK0001534,20,LIGHT,VSL002,PORT_07,2025-01-20 10:56:09
15156,2025-01-16 12:59:40,LOAD,CONT0000604,20,LIGHT,VSL001,PORT_04,2025-01-16 13:20:20
15157,2025-01-16 12:59:59,LOAD,EVT0006028,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
15158,2025-01-16 13:01:05,LOAD,EVT0002842,20,LIGHT,VSL001,PORT_04,2025-01-16 13:20:20
15159,2025-01-16 13:01:25,LOAD,TRK0000188,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15160,2025-01-16 13:02:20,TRUCK_RECV,TRK0001305,20,LIGHT,VSL007,PORT_13,2025-01-25 00:31:55
15161,2025-01-16 13:02:27,LOAD,EVT0001443,20,LIGHT,VSL001,PORT_04,2025-01-05 16:25:49
15162,2025-01-16 13:02:33,LOAD,EVT0002646,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15163,2025-01-16 13:03:40,LOAD,CONT0004563,20,LIGHT,VSL001,PORT_04,2025-01-16 13:20:20
15164,2025-01-16 13:03:49,LOAD,EVT0002676,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15165,2025-01-16 13:04:42,LOAD,CONT0004117,20,LIGHT,VSL001,PORT_04,2025-01-16 13:20:20
15166,2025-01-16 13:05:14,LOAD,EVT0003968,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
15167,2025-01-16 13:06:03,LOAD,CONT0000522,20,LIGHT,VSL001,PORT_04,2025-01-16 13:20:20
15168,2025-01-16 13:06:16,LOAD,EVT0002775,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15169,2025-01-16 13:07:26,LOAD,CONT0000767,20,LIGHT,VSL001,PORT_04,2025-01-05 16:25:49
15170,2025-01-16 13:07:49,LOAD,CONT0002520,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
15171,2025-01-16 13:08:23,TRUCK_DLVR,EVT0002536,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
15172,2025-01-16 13:08:48,LOAD,EVT0001452,20,LIGHT,VSL001,PORT_04,2025-01-05 16:25:49
15173,2025-01-16 13:08:59,LOAD,CONT0004532,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
15174,2025-01-16 13:10:08,LOAD,TRK0001338,20,LIGHT,VSL001,PORT_04,2025-01-16 13:20:20
15175,2025-01-16 13:10:14,LOAD,EVT0006043,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
15176,2025-01-16 13:11:23,LOAD,EVT0005712,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
15177,2025-01-16 13:11:34,LOAD,EVT0005552,20,LIGHT,VSL001,PORT_04,2025-01-16 13:20:20
15178,2025-01-16 13:12:49,LOAD,EVT0002928,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15179,2025-01-16 13:12:52,LOAD,TRK0000955,20,LIGHT,VSL001,PORT_04,2025-01-16 13:20:20
15180,2025-01-16 13:14:00,LOAD,TRK0000422,20,LIGHT,VSL001,PORT_04,2025-01-28 15:03:36
15181,2025-01-16 13:14:07,LOAD,EVT0003337,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15182,2025-01-16 13:15:19,LOAD,EVT0001412,20,LIGHT,VSL001,PORT_04,2025-01-05 16:25:49
15183,2025-01-16 13:15:20,LOAD,EVT0002614,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15184,2025-01-16 13:15:30,TRUCK_DLVR,EVT0002450,20,MEDIUM,VSL006,PORT_08,2025-01-06 15:34:45
15185,2025-01-16 13:16:26,LOAD,CONT0003493,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
15186,2025-01-16 13:16:28,LOAD,EVT0001250,20,LIGHT,VSL001,PORT_04,2025-01-05 16:25:49
15187,2025-01-16 13:16:37,TRUCK_RECV,TRK0002148,20,LIGHT,VSL012,PORT_09,2025-01-22 22:09:54
15188,2025-01-16 13:17:49,LOAD,EVT0005791,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
15189,2025-01-16 13:18:06,LOAD,EVT0001070,20,LIGHT,VSL001,PORT_04,2025-01-05 16:25:49
15190,2025-01-16 13:19:08,LOAD,EVT0001334,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15191,2025-01-16 13:19:12,LOAD,EVT0001467,20,LIGHT,VSL001,PORT_04,2025-01-05 16:25:49
15192,2025-01-16 13:20:22,LOAD,CONT0001561,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15193,2025-01-16 13:21:40,LOAD,EVT0002717,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15194,2025-01-16 13:22:52,LOAD,EVT0005680,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
15195,2025-01-16 13:24:15,LOAD,CONT0002449,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
15196,2025-01-16 13:25:29,LOAD,TRK0000174,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15197,2025-01-16 13:26:53,LOAD,EVT0005350,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
15198,2025-01-16 13:27:06,TRUCK_RECV,TRK0001230,20,MEDIUM,VSL004,PORT_01,2025-01-19 22:26:36
15199,2025-01-16 13:28:14,LOAD,CONT0002159,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15200,2025-01-16 13:28:53,TRUCK_RECV,TRK0000991,20,MEDIUM,VSL003,PORT_04,2025-01-21 12:01:12
15201,2025-01-16 13:29:22,LOAD,CONT0001773,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15202,2025-01-16 13:30:37,TRUCK_DLVR,CONT0001599,20,LIGHT,VSL002,PORT_01,2025-01-05 15:50:02
15203,2025-01-16 13:30:40,LOAD,EVT0002780,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
15204,2025-01-16 13:31:45,LOAD,TRK0000160,20,LIGHT,VSL006,PORT_04,2025-01-17 04:45:45
15205,2025-01-16 13:33:04,LOAD,CONT0002782,20,LIGHT,VSL006,PORT_04,2025-01-06 15:34:45
15206,2025-01-16 13:34:23,LOAD,EVT0002873,20,LIGHT,VSL006,PORT_04,2025-01-06 15:34:45
15207,2025-01-16 13:35:41,LOAD,EVT0005837,20,LIGHT,VSL006,PORT_04,2025-01-17 04:45:45
15208,2025-01-16 13:36:58,LOAD,CONT0002038,20,LIGHT,VSL006,PORT_04,2025-01-06 15:34:45
15209,2025-01-16 13:38:13,LOAD,EVT0005758,20,LIGHT,VSL006,PORT_04,2025-01-17 04:45:45
15210,2025-01-16 13:38:56,TRUCK_DLVR,TRK0000324,20,HEAVY,VSL001,PORT_04,2025-01-16 13:20:20
15211,2025-01-16 13:39:25,LOAD,EVT0005686,20,LIGHT,VSL006,PORT_04,2025-01-17 04:45:45
15212,2025-01-16 13:40:50,LOAD,TRK0001899,20,LIGHT,VSL006,PORT_04,2025-01-06 15:34:45
15213,2025-01-16 13:42:05,LOAD,EVT0002638,20,LIGHT,VSL006,PORT_04,2025-01-06 15:34:45
15214,2025-01-16 13:43:19,LOAD,EVT0002862,20,LIGHT,VSL006,PORT_04,2025-01-06 15:34:45
15215,2025-01-16 13:44:33,LOAD,TRK0002287,20,LIGHT,VSL006,PORT_04,2025-01-06 15:34:45
